      576.94683      667.76599      651.23074      492.77420      755.80282      611.15540      702.45808      606.63098      397.79345      602.64557      490.19495      591.35037      775.82243      526.97696      612.70609      781.26437      308.46455      575.48655      578.71577      835.53875
      524.52551      619.88472      783.50832      532.27492      627.44262      536.16485      754.94623      668.91065      461.43142      503.03311      432.41878      687.44784      710.55964      439.04911      724.21413      780.73888      437.16754      561.69290      396.97971      750.39165
      589.95013      626.07693      636.87770      543.65828      709.68484      514.98339      731.21148      788.63076      318.86798      482.08319      545.06082      660.46178      621.73356      407.51746      930.98502      847.80719      370.98733      640.99598      403.85430      779.32593
      562.22105      587.78222      613.28762      452.17263      658.20732      548.90009      773.72505      745.59702      486.61218      455.00359      544.92083      523.57542      607.95396      279.63791      822.59356      765.25013      482.93391      535.44121      698.85415      780.12200
      569.65638      636.78384      657.52032      650.38734      723.28602      613.79534      921.99341      678.57955      364.98255      411.27304      598.57662      569.62885      680.84262      428.72848      814.13153      867.38423      594.32608      490.19200      773.36645      743.39771
      576.06365      572.00548      500.80048      538.82847      765.91649      698.85106      997.45317      664.40132      386.64829      498.49233      703.57952      692.47369      707.36863      563.30530      831.67385      862.80098      630.58122      293.66389      668.18139      677.21550
      584.59557      572.13663      586.16179      533.01281      684.69346      807.89253     1145.97449      648.22545      426.87379      610.21333      724.85220      761.34574      764.44608      603.48145      727.68076      945.55912      783.67948      429.51805      633.02347      629.93229
      712.96492      671.41695      686.72574      559.76711      792.27348      879.64218     1137.60163      596.81744      439.16982      732.09947      661.41771      612.41300      748.27375      602.38840      628.75442      921.84778      996.55935      650.67558      525.54283      647.16295
      630.34196      669.68539      577.25531      658.75663      661.84456      721.33541     1040.51081      586.50288      584.24155      567.34434      697.14142      695.73381      638.96994      664.92954      481.75667      773.28588      829.08889      463.40907      532.12013      587.12506
      646.96683      623.97842      604.32973      850.73881      818.08160      688.69687     1019.62170      524.89800      589.04366      588.26294      533.36936      697.00566      655.60602      664.53651      477.66329      720.91620      869.44965      407.31352      305.95488      592.02305
      662.96179      591.98797      526.61828      758.61042      872.06265      498.95998      941.95885      411.94153      587.89800      554.46973      547.40781      737.43394      620.38834      746.50761      581.55814      686.10502      738.78075      474.32039      299.36065      624.99903
      838.39947      488.64729      629.44077      945.95176      771.62402      551.77528      652.94184      419.82566      690.21720      632.16867      692.58562      727.45733      750.80972      681.31423      569.89366      625.67656      642.61500      595.57766      203.63459      599.16204
      705.90859      567.60513      663.84317      661.83906      759.23563      611.25224      591.64108      443.09543      713.12750      504.11026      665.42980      663.88140      743.50180      732.01664      629.05832      639.88868      645.92000      585.26325      342.57849      519.10769
      595.31908      453.50442      785.15594      625.93094      651.39284      568.22462      538.17237      696.28211      906.60880      771.84702      751.67704      550.75406      799.81156      736.75626      849.74892      607.83004      747.48209      641.05897      492.48990      532.95451
      549.82975      452.01738      778.19860      584.52411      701.17900      593.61544      551.59633      831.21063      810.46049      625.46669      793.15606      688.43307      968.48146      743.29905      832.98570      511.02085      721.64011      614.79622      663.04036      546.79189
      513.15119      485.41208      909.23241      436.06949      681.31774      652.74974      421.76795      855.51387      829.53988      636.65697      670.03634      608.96228      865.21358      861.79305      730.53345      720.62239      778.99605      672.60090      675.85061      547.73412
      759.19496      568.21497      843.99389      414.98694      648.70613      637.19498      441.13510      867.20441      801.23914      567.30642      595.40217      471.30542      867.11217      807.01447      650.13964      736.68670      557.08904      716.92434      676.14326      529.37310
      720.88718      630.96284     1105.74255      557.19359      792.25061      648.81716      487.29534      789.66569      728.24495      515.44625      642.66557      545.04921      775.50352      716.36053      672.56600      827.99062      578.52679      683.75147      598.80430      575.70784
      712.44645      756.55794     1079.79030      400.74250      839.58245      565.17126      491.21302      767.93096      685.16338      467.44682      565.19842      519.40705      758.25996      629.10724      673.38981      840.11401      464.90652      654.07851      609.79446      753.61407
      631.41036      649.77145     1099.32884      510.48743      840.80994      532.44554      439.36615      685.35179      715.12279      478.90872      551.09562      636.63745      742.75137      716.82193      829.83796      806.99965      571.83552      536.65401      593.19869      869.22517
      555.53484      630.09019      547.58217      495.58707      747.71225      736.94327      676.48665      708.22939      503.67133      577.37149      557.03886      586.34241      753.96053      555.74732      502.53947      817.31680      347.14872      442.54446      456.79395      875.95337
      578.04076      637.19527      617.12811      547.52025      629.84986      570.98785      630.35729      759.05153      503.29023      733.91899      448.25458      605.37073      721.93646      539.96344      688.05500      704.21566      321.83365      547.63743      496.78409      795.84395
      561.61717      573.10689      570.96447      501.14440      595.54166      562.58488      775.82027      668.41796      483.87361      619.25614      394.65177      647.67659      560.63640      409.96997      844.46101      748.09604      363.91273      610.37795      333.78828      667.29606
      512.66084      541.82765      650.60876      474.08360      680.35792      553.94747      822.15072      736.89057      371.53849      587.02909      461.21258      596.64988      607.92221      239.93484      881.22048      792.23596      389.82560      498.13131      455.07507      831.89042
      598.30523      522.45983      552.07994      538.03833      594.68509      576.26444      844.71580      632.87354      411.93984      415.56984      494.05935      661.81613      521.53191      388.20630      851.32274      910.52836      507.50441      565.80957      604.66928      715.43745
      570.41844      483.39058      572.13030      614.80078      812.93796      617.59770      939.80739      729.11252      369.74386      418.66392      558.37587      636.12363      724.87861      514.99676      806.33517      841.34760      432.11303      427.73427      633.65305      656.06612
      666.62550      612.65362      500.65237      510.28749      751.60368      823.72860     1083.93161      661.55157      410.72550      532.03686      657.48851      659.72514      718.99511      593.65541      839.90047      858.89133      748.81870      483.53824      625.60969      704.63413
      721.16992      546.42449      516.29755      541.85408      765.61837      805.07660     1120.60271      577.77861      406.58918      664.93347      632.56147      661.43384      653.95229      586.34187      640.43588      948.64528      893.50892      486.87521      601.72479      686.58915
      666.12219      573.52967      578.53654      747.58184      799.11618      831.18117     1107.31128      571.65070      433.35513      760.88586      626.79289      568.75111      690.67347      636.62611      535.40868      912.39079     1015.89930      463.21119      493.58154      678.53044
      700.32808      631.14475      561.07845      783.75764      749.43273      760.20938      932.13893      610.54763      510.72670      638.73718      741.60310      589.38608      803.30915      592.10917      481.63223      840.80393      829.54128      389.45009      433.05216      601.92664
      614.18777      590.85263      599.16171      813.10912      819.14738      613.24370      864.33657      583.29054      468.14523      557.94559      503.93829      685.41445      638.81964      682.47069      433.91550      761.63644      794.56076      454.48993      299.07781      597.85907
      666.07290      586.83391      690.00412      797.04981      770.03131      385.94495      816.71198      486.37057      596.10046      646.64787      562.74761      685.67979      692.38262      656.69976      637.40040      534.75732      681.36124      571.21613      186.42771      661.09706
      794.10135      470.64937      679.89856      843.73002      675.30475      512.56198      665.09164      526.67747      694.14331      768.22938      528.93448      733.48489      763.00985      728.00256      568.61272      615.07649      593.43019      628.41351      199.85605      609.86367
      600.74949      435.12180      659.44861      665.34795      640.19645      628.85681      583.46270      522.07740      757.32846      689.11307      674.60367      613.09995      782.38754      685.16838      598.59924      626.13932      760.75731      647.77433      438.46125      409.39279
      578.99260      477.32125      753.15409      643.52396      664.50650      573.67201      576.56014      737.68073      893.55183      787.56565      634.17733      521.90106      773.87726      673.24077      808.46537      527.90465      670.74732      586.20828      566.70903      572.77259
      569.03962      466.14302      947.55967      517.41595      719.42251      494.96644      520.09907      922.73382      852.51316      657.27650      708.11318      559.60267      989.30142      729.69565      795.35443      521.10327      648.62120      600.47660      741.94011      573.90057
      590.21240      491.61768      827.16294      430.51048      742.66997      620.89342      458.64283      987.14307      887.65034      732.55541      685.77781      511.98598      675.04522      783.97345      642.36639      616.66323      614.08461      735.06418      769.25281      580.14498
      803.14518      622.25455      891.96368      386.20742      762.32185      740.58425      479.21956      762.90405      869.76689      585.92398      602.28370      597.39988      799.92057      812.32220      637.77676      730.64433      590.52857      732.95853      647.35542      735.18994
      829.17604      630.49239      977.03876      510.73615      796.51022      708.61965      456.46360      818.39938      767.30543      514.29375      701.72462      573.82800      660.73449      738.68672      616.06730      847.97555      631.96577      663.91661      587.74061      573.85647
      826.90932      733.75784     1161.35166      452.42717      814.39423      534.93005      474.79630      576.07913      561.47973      432.36434      569.62422      574.58114      714.28669      605.65989      760.42052      738.81610      572.49413      669.89108      508.74939      815.58499
      542.58470      557.37782      584.29303      392.04050      714.03409      564.09700      678.10484      674.97144      569.58662      651.56258      701.92125      624.93378      726.37202      680.17849      491.84495      848.82120      324.33290      497.33083      435.64611      807.06205
      571.43035      579.95618      469.72879      443.55633      686.54771      599.85272      632.87564      716.51488      547.33180      614.17242      468.25370      712.75706      722.84037      510.64796      515.81285      780.63309      277.12229      607.86379      514.96572      800.74787
      586.17044      598.10366      427.02544      540.47511      560.70781      678.02854      632.59857      638.64120      486.49171      606.10873      446.05883      704.75429      560.45345      462.86900      688.38622      752.66575      296.01865      711.95514      400.82387      747.29558
      618.31946      656.59526      562.26694      543.17484      596.42030      643.96485      690.22413      716.24114      415.69839      648.94456      344.78101      643.44909      492.41208      302.86171      746.46462      860.19262      337.91941      513.60144      380.95695      724.52349
      639.15967      549.63869      654.87190      524.09798      640.77256      659.13655      845.19942      641.60160      397.78949      538.35025      402.05943      705.20914      558.98130      166.39590      775.50342      877.46056      433.97892      539.84506      466.31698      740.46897
      657.83781      477.99405      580.25417      518.82411      598.11686      571.69393      907.66329      603.97140      521.92934      433.09566      510.23553      577.96587      580.85254      361.01815      923.06995      885.12101      504.12561      541.53871      478.01261      656.52713
      665.72463      612.26594      557.74021      553.39456      859.62804      655.95944      983.21975      757.99043      498.61888      501.76944      469.36095      730.86213      654.40665      536.25488      907.21979      989.00732      567.90521      553.11290      488.45114      671.91706
      632.54447      595.57020      624.70526      532.34628      838.10429      827.82541     1088.41341      627.30624      384.09555      617.28828      563.94740      699.11587      541.93357      568.99430      828.53461      907.21049      740.26519      553.67600      604.47272      754.70823
      702.69090      561.86049      552.15481      613.86571      835.27807      803.55574     1167.96335      456.63590      440.55847      758.03824      669.44089      776.19719      650.89336      580.99952      687.64968      941.16479      888.76923      578.30511      560.75476      680.61922
      745.22191      533.91379      644.19463      718.59939      777.64911      831.53404     1016.11744      520.36171      504.49058      794.61284      620.04516      650.94863      717.48167      574.47094      505.93406      859.88680      958.91812      436.90280      433.88862      603.03396
