        0.24473        0.18193        0.23665        0.23451        0.26970        0.28506        0.31568        0.19712        0.29407        0.30051        0.25559        0.20659        0.19799        0.23591        0.18878        0.31082        0.28299        0.27023        0.28481        0.25565
        0.16830        0.21163        0.29164        0.26394        0.25084        0.26751        0.23909        0.22873        0.23991        0.29778        0.26414        0.27185        0.24686        0.19166        0.16508        0.30565        0.23891        0.29190        0.26819        0.26811
        0.20290        0.19638        0.28079        0.25077        0.21024        0.24268        0.17422        0.21438        0.20766        0.29084        0.26872        0.30719        0.30007        0.22385        0.18011        0.27017        0.24457        0.26177        0.25368        0.30532
        0.29380        0.17513        0.24484        0.27077        0.24665        0.28967        0.20128        0.23556        0.23485        0.27027        0.26435        0.29461        0.23755        0.23150        0.20313        0.25586        0.21362        0.26795        0.26857        0.28751
        0.30044        0.18548        0.23877        0.23293        0.26804        0.27536        0.19984        0.23207        0.25296        0.22928        0.24474        0.27883        0.24192        0.26392        0.21190        0.20582        0.26424        0.28182        0.29510        0.30049
        0.23081        0.25702        0.29279        0.29555        0.28526        0.24056        0.24513        0.21020        0.29070        0.23985        0.27606        0.25720        0.22621        0.29975        0.20944        0.20762        0.30122        0.28363        0.22206        0.30544
        0.22934        0.28731        0.29582        0.30908        0.27089        0.24709        0.21014        0.25990        0.26915        0.21947        0.27562        0.33273        0.21082        0.26993        0.27648        0.22416        0.30100        0.25045        0.17680        0.29621
        0.20339        0.32028        0.29191        0.24833        0.24723        0.27344        0.26032        0.29631        0.25552        0.24598        0.26701        0.27899        0.20885        0.21003        0.25242        0.27918        0.21238        0.23162        0.21030        0.27604
        0.20361        0.31027        0.26550        0.22902        0.27876        0.32754        0.27037        0.25173        0.26031        0.26811        0.26849        0.20369        0.22403        0.24734        0.25236        0.29452        0.21611        0.21635        0.29777        0.21681
        0.26175        0.30268        0.29297        0.21617        0.23505        0.30694        0.26428        0.27649        0.29130        0.27515        0.29009        0.19563        0.22774        0.27463        0.20794        0.29263        0.23035        0.22735        0.29547        0.24392
        0.23587        0.25343        0.32074        0.26133        0.19951        0.30476        0.24199        0.28305        0.26280        0.31023        0.30660        0.23857        0.22835        0.25870        0.18828        0.27414        0.18472        0.23339        0.24708        0.25078
        0.23445        0.28556        0.24072        0.21160        0.20432        0.36144        0.24029        0.29323        0.24398        0.34585        0.29606        0.28156        0.23425        0.30540        0.24308        0.28842        0.21869        0.25681        0.27421        0.26282
        0.23543        0.26893        0.19255        0.19098        0.22317        0.31049        0.24369        0.32838        0.21112        0.32824        0.22918        0.28086        0.25161        0.28421        0.24296        0.27060        0.24892        0.24721        0.31765        0.21177
        0.22751        0.25737        0.15925        0.18218        0.26286        0.26775        0.22784        0.31959        0.22939        0.32523        0.22640        0.28868        0.29302        0.27768        0.22214        0.26959        0.25162        0.19918        0.32486        0.16919
        0.18055        0.26188        0.11859        0.27963        0.23717        0.27564        0.27556        0.22655        0.18215        0.32113        0.17497        0.27179        0.28437        0.21684        0.22806        0.31409        0.22903        0.19045        0.22207        0.13220
        0.19556        0.24655        0.09140        0.32067        0.24413        0.21049        0.27174        0.18244        0.18262        0.31376        0.20350        0.35386        0.28578        0.22680        0.22984        0.30430        0.23354        0.22742        0.18700        0.19106
