        0.26814        0.24332        0.25275        0.22202        0.25388        0.28285        0.31456        0.23292        0.33546        0.27957        0.27365        0.27336        0.25212        0.30161        0.23426        0.22761        0.28557        0.18741        0.21216        0.19244
        0.27512        0.23947        0.25540        0.21497        0.27187        0.31261        0.30161        0.22569        0.34048        0.26308        0.23457        0.27421        0.27544        0.32587        0.26865        0.23160        0.27192        0.21411        0.21066        0.20196
        0.27049        0.22195        0.22618        0.27166        0.24076        0.32277        0.34399        0.25056        0.30144        0.24241        0.27506        0.30167        0.26283        0.33658        0.26849        0.23742        0.27602        0.25381        0.25670        0.22954
        0.27906        0.21670        0.25018        0.23806        0.24268        0.30819        0.35400        0.22589        0.30066        0.24603        0.25862        0.29577        0.23807        0.33319        0.28568        0.27669        0.25575        0.26445        0.27623        0.22983
        0.28950        0.26727        0.25550        0.22854        0.26094        0.28954        0.36230        0.21795        0.29319        0.24298        0.25803        0.27784        0.23119        0.30504        0.30617        0.27849        0.27315        0.26161        0.24768        0.21309
        0.32993        0.27364        0.23344        0.23612        0.23818        0.27398        0.33770        0.23984        0.29381        0.22615        0.25775        0.26636        0.20574        0.28928        0.29800        0.31703        0.27193        0.25278        0.22322        0.20681
        0.32604        0.26790        0.21331        0.24346        0.25974        0.28496        0.28794        0.23599        0.23167        0.24694        0.25872        0.30660        0.19268        0.29093        0.29607        0.33230        0.28464        0.21990        0.21615        0.21329
        0.30192        0.25520        0.18032        0.25348        0.24314        0.26044        0.25637        0.26981        0.23851        0.25160        0.24081        0.32298        0.21301        0.28628        0.25719        0.30574        0.26289        0.22078        0.23090        0.19171
        0.31385        0.23986        0.18305        0.25325        0.23421        0.25186        0.22833        0.25161        0.23932        0.27350        0.28058        0.28553        0.19881        0.26583        0.24632        0.31133        0.29429        0.22009        0.23099        0.24052
        0.31539        0.22056        0.16546        0.23137        0.22931        0.26786        0.23823        0.23856        0.23213        0.28373        0.28385        0.33346        0.20471        0.26313        0.25895        0.30809        0.28009        0.19429        0.22550        0.21776
        0.31362        0.24739        0.15557        0.23015        0.24207        0.24321        0.23640        0.20531        0.23915        0.25726        0.22995        0.30241        0.22609        0.24689        0.27561        0.28473        0.28587        0.20320        0.23868        0.20030
        0.28898        0.26919        0.18025        0.20301        0.26167        0.26585        0.24142        0.16372        0.26117        0.27626        0.24915        0.30386        0.24813        0.22666        0.28983        0.25152        0.31483        0.19760        0.21632        0.20134
        0.31037        0.28349        0.15712        0.20220        0.27084        0.25465        0.27420        0.16998        0.23353        0.28911        0.24903        0.30882        0.27570        0.22071        0.30949        0.25129        0.28196        0.15529        0.20105        0.21568
        0.31739        0.31827        0.16914        0.19956        0.28767        0.24822        0.25659        0.19572        0.23480        0.28471        0.23340        0.27819        0.32183        0.21024        0.29248        0.21548        0.27851        0.15961        0.25148        0.20960
        0.28836        0.29630        0.16875        0.23924        0.31139        0.23711        0.23101        0.19556        0.26848        0.28331        0.24590        0.27652        0.32938        0.19064        0.31074        0.22955        0.25369        0.15708        0.20758        0.22091
        0.29976        0.30581        0.17057        0.26934        0.30533        0.23188        0.26823        0.20482        0.24988        0.22945        0.22039        0.29506        0.31679        0.17283        0.28844        0.18345        0.25165        0.15818        0.20020        0.22420
        0.29555        0.27042        0.19218        0.27488        0.31764        0.23076        0.23854        0.17461        0.28421        0.21226        0.23988        0.24116        0.31042        0.18619        0.29498        0.21059        0.25305        0.14508        0.23542        0.20877
        0.29584        0.29895        0.21155        0.31390        0.31547        0.27397        0.24713        0.11519        0.29143        0.19367        0.23584        0.26324        0.31747        0.20454        0.28974        0.25049        0.20526        0.16371        0.24838        0.20368
        0.28904        0.27624        0.21693        0.29068        0.29993        0.26877        0.26121        0.13362        0.28054        0.20125        0.20277        0.27006        0.32162        0.23896        0.27698        0.24417        0.17989        0.17126        0.27633        0.20438
        0.27966        0.28313        0.20509        0.28855        0.28467        0.25544        0.26459        0.14019        0.26731        0.19415        0.17753        0.30181        0.30994        0.24641        0.28964        0.21624        0.22125        0.18349        0.27381        0.20674
        0.24877        0.21749        0.24878        0.19972        0.24244        0.30428        0.30637        0.23900        0.29760        0.28098        0.26280        0.28018        0.23839        0.25185        0.24085        0.22990        0.28760        0.20896        0.24061        0.22394
        0.26489        0.24797        0.23556        0.21990        0.24810        0.28284        0.27969        0.24596        0.33322        0.28155        0.26468        0.28195        0.25863        0.30225        0.22922        0.22553        0.30271        0.20935        0.21085        0.20250
        0.29639        0.25237        0.24949        0.20599        0.25849        0.30573        0.30657        0.22152        0.32301        0.25864        0.25316        0.29534        0.25968        0.32059        0.26121        0.22755        0.27124        0.19659        0.20591        0.21267
        0.26097        0.22845        0.24690        0.23337        0.25152        0.30109        0.32535        0.24447        0.31818        0.23735        0.25649        0.31475        0.28562        0.32414        0.25174        0.23840        0.26485        0.23458        0.23125        0.22157
        0.27901        0.21579        0.20823        0.22875        0.23781        0.29698        0.35141        0.23858        0.30392        0.25957        0.25905        0.30875        0.24269        0.31188        0.28003        0.28219        0.26696        0.25168        0.24147        0.21168
        0.29867        0.23149        0.24013        0.21441        0.26005        0.28350        0.36250        0.21250        0.30596        0.22912        0.27651        0.29559        0.21599        0.29652        0.27594        0.27040        0.26808        0.26506        0.22034        0.21431
